Year,Month,Day,latitude,longitude,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
2020,8,10,32.239905,-110.9540167,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2020,9,4,32.23160352,-110.9527793,Lepidoptera,Pieridae,Phoebis,Phoebis sennae
2008,6,3,32.23332,-110.95075,Lepidoptera,Pieridae,Pontia,Pontia protodice
2017,4,13,32.23186987,-110.9565366,Lepidoptera,Pieridae,Zerene,Zerene cesonia
2017,9,22,32.23148611,-110.9496306,Lepidoptera,Pieridae,Zerene,Zerene cesonia
2017,5,1,32.23057859,-110.9535385,Lepidoptera,Pieridae,,
2018,1,6,32.22942053,-110.9505706,Lepidoptera,Pyralidae,Plodia,Plodia interpunctella
2019,9,16,32.23161613,-110.9490215,Lepidoptera,Riodinidae,Calephelis,Calephelis arizonensis
2016,10,28,32.24295017,-110.9590362,Lepidoptera,Saturniidae,Syssphinx,Syssphinx hubbardi
2018,11,5,32.22625551,-110.9562377,Lepidoptera,Saturniidae,Syssphinx,
2017,4,25,32.23212589,-110.9509947,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2017,8,5,32.22584571,-110.9390283,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2017,9,16,32.22400638,-110.9471305,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,3,18,32.23082801,-110.9563732,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.23180239,-110.9537779,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.231728,-110.9538477,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.23193918,-110.9538566,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.23205892,-110.9538282,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.23196385,-110.9539547,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.23208203,-110.9537877,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.23202275,-110.953783,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.23184167,-110.9538633,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.23221698,-110.9542601,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.23209002,-110.9538358,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.23199709,-110.9538405,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,11,32.23410434,-110.9551129,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,4,24,32.23094413,-110.9538163,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2018,10,6,32.2246443,-110.9536693,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2019,3,28,32.23675833,-110.9436033,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2019,9,13,32.22860191,-110.9576749,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2020,8,22,32.24339065,-110.9564838,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2020,9,19,32.22256389,-110.9398056,Lepidoptera,Sphingidae,Hyles,Hyles lineata
2017,8,13,32.2345011,-110.9493496,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2017,10,11,32.23041809,-110.9509056,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2018,7,25,32.22889667,-110.9530117,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2018,9,11,32.22260953,-110.9528193,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2018,9,12,32.23125839,-110.9515228,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2018,9,20,32.22907167,-110.9514083,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2018,9,30,32.2383511,-110.9421226,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2018,9,30,32.2384203,-110.9421038,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2018,11,14,32.23156167,-110.95275,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2018,11,14,32.23156167,-110.95275,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2018,11,21,32.2324866,-110.9502045,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2018,12,1,32.22803966,-110.9563693,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2019,5,28,32.23752,-110.9500367,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2019,9,5,32.2312753,-110.953581,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2019,9,18,32.2335221,-110.9568286,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2019,10,10,32.24358727,-110.9636084,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2019,11,10,32.22476968,-110.9466095,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2020,7,12,32.23052547,-110.9485424,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2020,8,2,32.2317,-110.9581217,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2020,9,6,32.22852657,-110.9511544,Lepidoptera,Sphingidae,Manduca,Manduca rustica
2019,8,21,32.22833811,-110.9544677,Lepidoptera,Sphingidae,Manduca,Manduca sexta
2020,9,18,32.23328567,-110.9604046,Lepidoptera,Sphingidae,Manduca,Manduca sexta
2016,4,14,32.2266119,-110.962004,Lepidoptera,Sphingidae,Manduca,
2017,6,20,32.23003875,-110.9522893,Lepidoptera,Sphingidae,Pachysphinx,Pachysphinx occidentalis
2017,9,27,32.231425,-110.95478,Lepidoptera,Sphingidae,Pachysphinx,Pachysphinx occidentalis
2016,8,24,32.2304279,-110.9530921,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
2016,10,12,32.22945919,-110.9581277,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
2018,4,23,32.2285235,-110.9580571,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
2018,9,21,32.22834015,-110.9586105,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
2018,11,13,32.22857285,-110.9582672,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
2018,11,13,32.2352029,-110.9545866,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
2018,11,20,32.22837528,-110.9579407,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
2018,11,27,32.23223535,-110.9554681,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
2018,11,30,32.2293089,-110.9579081,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
2019,9,26,32.22851664,-110.9547465,Lepidoptera,Sphingidae,Sphinx,Sphinx chersis
2017,4,13,32.227075,-110.951805,Lepidoptera,Sphingidae,Sphinx,
2019,7,9,32.23250833,-110.95887,Lepidoptera,Sphingidae,Sphinx,
2020,3,25,32.22485086,-110.9405512,Lepidoptera,Sphingidae,Sphinx,
2016,4,12,32.22636654,-110.9617746,Lepidoptera,Sphingidae,,
2017,4,13,32.227314,-110.9517365,Lepidoptera,Sphingidae,,
2019,11,10,32.22488041,-110.9466304,Lepidoptera,Sphingidae,,
2019,11,26,32.22519875,-110.9547879,Lepidoptera,Sphingidae,,
2020,7,9,32.23928833,-110.959145,Lepidoptera,Tineidae,Acrolophus,
2016,4,5,32.22542213,-110.9623891,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
2016,4,5,32.22557831,-110.9624252,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
2016,4,5,32.22552715,-110.962385,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
2018,9,23,32.23558973,-110.9540989,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
2018,10,21,32.23126317,-110.9534706,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
2020,7,27,32.23552833,-110.95417,Lepidoptera,Zygaenidae,Harrisina,Harrisina metallica
2014,11,6,32.22543333,-110.962325,Lepidoptera,,,
2016,4,12,32.22665385,-110.9619139,Lepidoptera,,,
2016,8,21,32.23848157,-110.9619779,Lepidoptera,,,
2016,9,14,32.23071437,-110.9532439,Lepidoptera,,,
2017,4,10,32.22561403,-110.9528697,Lepidoptera,,,
2017,4,10,32.22769258,-110.9512862,Lepidoptera,,,
2017,4,10,32.22765222,-110.9512753,Lepidoptera,,,
2017,4,12,32.23185671,-110.9538298,Lepidoptera,,,
2017,4,12,32.2311056,-110.953052,Lepidoptera,,,
2017,4,12,32.23108209,-110.9529911,Lepidoptera,,,
2017,4,13,32.22808141,-110.9546091,Lepidoptera,,,
2017,4,14,32.2239823,-110.9441642,Lepidoptera,,,
2017,4,19,32.23891347,-110.9592162,Lepidoptera,,,
2017,4,26,32.23161853,-110.9509879,Lepidoptera,,,
2017,9,22,32.23160922,-110.9497611,Lepidoptera,,,
2018,4,11,32.23182779,-110.9539399,Lepidoptera,,,
2018,4,11,32.2321098,-110.9535405,Lepidoptera,,,
2018,4,11,32.2321823,-110.9538247,Lepidoptera,,,
2018,4,11,32.23557897,-110.9541987,Lepidoptera,,,
2018,4,11,32.2319715,-110.9534577,Lepidoptera,,,
2018,4,13,32.226945,-110.951044,Lepidoptera,,,
2018,4,13,32.22707833,-110.95172,Lepidoptera,,,
2018,4,15,32.23162571,-110.9479615,Lepidoptera,,,
2018,4,23,32.23553958,-110.9543152,Lepidoptera,,,
2018,4,23,32.23249817,-110.9541702,Lepidoptera,,,
2018,4,25,32.23319534,-110.9537393,Lepidoptera,,,
2018,5,8,32.22659979,-110.9615597,Lepidoptera,,,
2018,10,27,32.22611432,-110.9583748,Lepidoptera,,,
2018,11,28,32.23201667,-110.9524083,Lepidoptera,,,
2019,8,25,32.23782484,-110.9466013,Lepidoptera,,,
2019,9,10,32.22905596,-110.9498253,Lepidoptera,,,
2019,9,12,32.22897928,-110.9511844,Lepidoptera,,,
2019,9,15,32.22938,-110.95053,Lepidoptera,,,
2020,3,14,32.23301047,-110.9441871,Lepidoptera,,,
2020,7,27,32.235355,-110.954095,Lepidoptera,,,
2020,9,10,32.22848667,-110.952775,Lepidoptera,,,
2018,9,11,32.22858429,-110.9582977,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2018,10,12,32.23048559,-110.9519217,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2018,10,12,32.23055,-110.9519367,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2018,10,12,32.23034167,-110.9520033,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2018,10,12,32.23031,-110.9510722,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2018,10,12,32.23045,-110.9519417,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2018,10,17,32.23087991,-110.9517957,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2018,10,29,32.23055267,-110.9522552,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2018,11,29,32.22953341,-110.9529575,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2018,12,3,32.2311317,-110.9513664,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2019,4,26,32.23035686,-110.951817,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2019,5,14,32.22908094,-110.9521795,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2019,8,27,32.23127265,-110.9512228,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2019,12,12,32.23744222,-110.9471162,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2020,4,2,32.22800459,-110.9380935,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2020,5,17,32.22492642,-110.9406565,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2020,7,9,32.23084167,-110.9530117,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2020,8,28,32.22852657,-110.9511544,Mantodea,Eremiaphilidae,Iris,Iris oratoria
2019,11,13,32.24098125,-110.9583251,Mantodea,Eremiaphilidae,Iris,
2017,9,26,32.23302237,-110.9498519,Mantodea,Mantidae,Mantis,Mantis religiosa
2017,8,9,32.24099667,-110.9587383,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
2017,10,16,32.23047289,-110.9523175,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
2018,9,30,32.24028129,-110.9533469,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
2018,10,6,32.23238754,-110.9458542,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
2018,10,12,32.23076345,-110.9525578,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
2018,10,24,32.23223,-110.9517583,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
2019,9,6,32.22866129,-110.9545467,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
2019,9,11,32.23215845,-110.9519685,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
2019,9,16,32.22342682,-110.9530563,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
2019,11,1,32.2305038,-110.9520082,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
2020,9,3,32.222552,-110.9398093,Mantodea,Mantidae,Stagmomantis,Stagmomantis limbata
2018,5,7,32.22720274,-110.9624092,Mantodea,Mantidae,Stagmomantis,
2020,9,13,32.2289202,-110.9517759,Mantodea,Mantidae,Stagmomantis,
2017,9,26,32.23299741,-110.9498841,Mantodea,Mantidae,,
2017,9,27,32.23187618,-110.9539009,Mantodea,Mantidae,,
2017,10,1,32.24030001,-110.950445,Mantodea,Mantidae,,
2018,4,11,32.232055,-110.9537583,Mantodea,Mantidae,,
2018,6,7,32.23046651,-110.9529173,Mantodea,Mantidae,,
2019,9,9,32.22854167,-110.9587694,Mantodea,Mantidae,,
2019,9,11,32.23837,-110.950854,Mantodea,Mantidae,,
2019,9,18,32.22921371,-110.9621582,Mantodea,Mantidae,,
2019,9,20,32.23938255,-110.9591191,Mantodea,Mantidae,,
2019,11,6,32.23141405,-110.9516754,Mantodea,Mantidae,,
2016,4,11,32.22706257,-110.9623316,Mantodea,,,
2017,7,28,32.23275878,-110.9577974,Mantodea,,,
2017,9,22,32.23169823,-110.9394586,Mantodea,,,
2017,9,22,32.2318951,-110.9495519,Mantodea,,,
2017,9,26,32.23322942,-110.9513159,Mantodea,,,
2017,9,26,32.23322517,-110.9513341,Mantodea,,,
2018,10,12,32.23050148,-110.9519415,Mantodea,,,
2018,10,12,32.23055,-110.9519367,Mantodea,,,
2018,10,12,32.23052167,-110.9522867,Mantodea,,,
2018,10,12,32.23054632,-110.9520481,Mantodea,,,
2018,10,12,32.23051071,-110.9518738,Mantodea,,,
2019,9,10,32.22902654,-110.9564999,Mantodea,,,
2019,9,16,32.23347486,-110.9493818,Mantodea,,,
2017,4,10,32.22751504,-110.951305,Neuroptera,Chrysopidae,Chrysoperla,
2019,9,10,32.2294026,-110.9505377,Neuroptera,Chrysopidae,Chrysoperla,
2020,9,9,32.22852657,-110.9511544,Neuroptera,Chrysopidae,Chrysoperla,
2016,4,11,32.22686776,-110.9594909,Neuroptera,Chrysopidae,,
2018,8,31,32.23189023,-110.9510927,Neuroptera,Chrysopidae,,
2018,10,22,32.233425,-110.9560917,Neuroptera,Chrysopidae,,
2019,12,4,32.22959213,-110.9568677,Neuroptera,Chrysopidae,,
2020,4,25,32.23527735,-110.9417395,Neuroptera,Hemerobiidae,,
2020,5,5,32.23315,-110.9549033,Neuroptera,Myrmeleontidae,Vella,Vella fallax
2017,4,12,32.23185664,-110.9538417,Neuroptera,Myrmeleontidae,,
2018,9,2,32.22288055,-110.9533053,Neuroptera,Myrmeleontidae,,
2018,10,14,32.23210333,-110.963355,Neuroptera,Myrmeleontidae,,
2019,8,28,32.238156,-110.94202,Neuroptera,Myrmeleontidae,,
2019,8,28,32.238156,-110.94202,Neuroptera,Myrmeleontidae,,
2020,9,7,32.22852657,-110.9511544,Neuroptera,Myrmeleontidae,,
2016,4,11,32.22545587,-110.9608927,Neuroptera,,,
2017,10,25,32.23048388,-110.952452,Neuroptera,,,
2019,4,22,32.22345352,-110.9529877,Neuroptera,,,
2017,10,8,32.23369767,-110.9598706,Odonata,Aeshnidae,Rhionaeschna,
2018,4,23,32.23338849,-110.9566369,Odonata,Coenagrionidae,Argia,Argia moesta
2016,11,15,32.23290045,-110.9519654,Odonata,Coenagrionidae,Argia,
2018,4,11,32.23553833,-110.9540333,Odonata,Coenagrionidae,Telebasis,Telebasis salva
2018,11,7,32.23555141,-110.9541513,Odonata,Coenagrionidae,Telebasis,Telebasis salva
2018,4,23,32.23422948,-110.9551033,Odonata,Coenagrionidae,,
2017,4,12,32.2321033,-110.9509738,Odonata,Libellulidae,Libellula,Libellula saturata
2017,7,4,32.23841702,-110.9507,Odonata,Libellulidae,Libellula,Libellula saturata
2017,7,4,32.23848772,-110.9506492,Odonata,Libellulidae,Libellula,Libellula saturata
2018,4,23,32.23344298,-110.9565851,Odonata,Libellulidae,Libellula,Libellula saturata
2018,4,23,32.23325036,-110.9563849,Odonata,Libellulidae,Libellula,Libellula saturata
2018,4,23,32.23343963,-110.956646,Odonata,Libellulidae,Libellula,Libellula saturata
2018,4,23,32.23343099,-110.9567326,Odonata,Libellulidae,Libellula,Libellula saturata
2018,4,23,32.23346318,-110.9566405,Odonata,Libellulidae,Libellula,Libellula saturata
2018,4,23,32.23343338,-110.9564616,Odonata,Libellulidae,Libellula,Libellula saturata
2018,4,23,32.23342421,-110.9566418,Odonata,Libellulidae,Libellula,Libellula saturata
2018,4,23,32.23347093,-110.9565581,Odonata,Libellulidae,Libellula,Libellula saturata
2018,4,23,32.2334635,-110.9566195,Odonata,Libellulidae,Libellula,Libellula saturata
2019,6,18,32.23336029,-110.9565735,Odonata,Libellulidae,Libellula,Libellula saturata
2019,9,4,32.22832167,-110.9553,Odonata,Libellulidae,Libellula,Libellula saturata
2019,9,13,32.23335556,-110.9565361,Odonata,Libellulidae,Libellula,Libellula saturata
2020,5,5,32.23231333,-110.9474633,Odonata,Libellulidae,Libellula,Libellula saturata
2019,9,8,32.23238632,-110.9565617,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis
2019,9,9,32.233395,-110.9565367,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis
2019,9,9,32.23338667,-110.9565367,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis
2020,7,15,32.23342833,-110.9566033,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis
2007,9,30,32.222531,-110.950568,Odonata,Libellulidae,Perithemis,Perithemis intensa
2017,9,22,32.2318626,-110.9509828,Odonata,Libellulidae,Perithemis,Perithemis intensa
2017,9,22,32.2317837,-110.9509465,Odonata,Libellulidae,Perithemis,Perithemis intensa
2017,9,22,32.23156838,-110.949804,Odonata,Libellulidae,Perithemis,Perithemis intensa
2017,9,22,32.231689,-110.939405,Odonata,Libellulidae,Perithemis,Perithemis intensa
2017,9,26,32.23160015,-110.9496646,Odonata,Libellulidae,Perithemis,Perithemis intensa
2019,9,5,32.2354693,-110.9541008,Odonata,Libellulidae,,
2018,4,23,32.23336268,-110.9565656,Odonata,,,
2018,4,23,32.2335672,-110.9566204,Odonata,,,
2020,8,26,32.23167176,-110.9568948,Odonata,,,
2020,8,26,32.23180314,-110.9569467,Odonata,,,
2018,11,21,32.23144431,-110.9507503,Orthoptera,Acrididae,Melanoplus,Melanoplus differentialis
2019,9,6,32.23835833,-110.9508217,Orthoptera,Acrididae,Melanoplus,Melanoplus differentialis
2019,11,19,32.2318851,-110.9501094,Orthoptera,Acrididae,Melanoplus,Melanoplus differentialis
2016,2,20,32.225381,-110.952944,Orthoptera,Acrididae,Melanoplus,
2017,9,22,32.23191333,-110.9509883,Orthoptera,Acrididae,Melanoplus,
2017,9,22,32.23157117,-110.9497797,Orthoptera,Acrididae,Melanoplus,
2018,8,27,32.23138809,-110.9514999,Orthoptera,Acrididae,Melanoplus,
2019,9,20,32.232205,-110.9497,Orthoptera,Acrididae,Schistocerca,Schistocerca albolineata
2017,4,12,32.23193483,-110.9536537,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2017,4,12,32.23192016,-110.9537032,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2017,4,12,32.2318018,-110.9538544,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2018,4,13,32.22665548,-110.9512415,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2018,4,23,32.23554663,-110.9544021,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2018,4,23,32.23560379,-110.9543382,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2018,4,24,32.23251559,-110.9565053,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2018,10,5,32.22942167,-110.9499133,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2018,10,12,32.23065705,-110.9524043,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2018,10,12,32.23057067,-110.9523625,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2018,10,12,32.23062167,-110.952355,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2018,10,12,32.23062833,-110.9524167,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2018,10,12,32.23062833,-110.9524167,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2019,3,29,32.22343433,-110.9533008,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2019,6,28,32.24048637,-110.9595426,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2020,1,4,32.22586167,-110.9390117,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens
2018,4,26,32.22995544,-110.956202,Orthoptera,Acrididae,Schistocerca,
2018,8,25,32.22793579,-110.9491043,Orthoptera,Acrididae,Schistocerca,
2019,9,5,32.23312339,-110.9501769,Orthoptera,Acrididae,Schistocerca,
2016,4,7,32.22427926,-110.9525452,Orthoptera,Acrididae,Trimerotropis,Trimerotropis pallidipennis
2018,4,11,32.23222323,-110.9536496,Orthoptera,Acrididae,Trimerotropis,Trimerotropis pallidipennis
2018,4,11,32.23215082,-110.9537671,Orthoptera,Acrididae,Trimerotropis,Trimerotropis pallidipennis
2019,7,24,32.23781167,-110.949455,Orthoptera,Acrididae,Trimerotropis,Trimerotropis pallidipennis
2019,9,5,32.23319667,-110.9528717,Orthoptera,Acrididae,Trimerotropis,Trimerotropis pallidipennis
2019,9,6,32.23188,-110.949425,Orthoptera,Acrididae,Trimerotropis,Trimerotropis pallidipennis
2019,9,8,32.228305,-110.95807,Orthoptera,Acrididae,Trimerotropis,Trimerotropis pallidipennis
2020,4,23,32.23742767,-110.9466162,Orthoptera,Acrididae,Trimerotropis,Trimerotropis pallidipennis
2020,8,22,32.24341802,-110.9564621,Orthoptera,Acrididae,Trimerotropis,Trimerotropis pallidipennis
2020,9,17,32.2318851,-110.9501094,Orthoptera,Acrididae,Trimerotropis,
2016,4,11,32.2258126,-110.9625459,Orthoptera,Acrididae,,
2017,9,22,32.2318951,-110.9495519,Orthoptera,Acrididae,,
2019,9,5,32.23745,-110.9510117,Orthoptera,Acrididae,,
2020,4,3,32.2289727,-110.9581503,Orthoptera,Acrididae,,
2016,4,7,32.22627603,-110.9623557,Orthoptera,Gryllidae,Acheta,Acheta domesticus
2020,9,22,32.22302167,-110.963495,Orthoptera,Gryllidae,Acheta,Acheta domesticus
2016,3,14,32.22790028,-110.9629906,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2016,3,16,32.22889131,-110.9635583,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2016,3,16,32.22887457,-110.9636511,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2016,3,16,32.22889504,-110.9635942,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2018,8,26,32.22802167,-110.9495783,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2018,10,7,32.22937,-110.9520117,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2018,11,14,32.24202728,-110.9534607,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2018,12,4,32.23162926,-110.9486065,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2019,9,5,32.22893524,-110.9503021,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2019,9,6,32.23178667,-110.952295,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2019,9,7,32.242845,-110.9622633,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2019,9,9,32.2331,-110.952225,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2019,9,10,32.23251807,-110.9550852,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2019,9,15,32.22936667,-110.9510117,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2019,9,16,32.228475,-110.9513467,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2020,6,25,32.22475091,-110.9406789,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus
2019,9,8,32.23913667,-110.9548867,Orthoptera,Gryllidae,Gryllodes,
2019,9,9,32.22819111,-110.9590849,Orthoptera,Gryllidae,Gryllodes,
2020,9,7,32.2289364,-110.9521639,Orthoptera,Gryllidae,Gryllodes,
2019,9,14,32.22855977,-110.9576396,Orthoptera,Gryllidae,Gryllus,Gryllus pennsylvanicus
2016,3,16,32.22891617,-110.963629,Orthoptera,Gryllidae,,
2019,9,4,32.23247833,-110.9523167,Orthoptera,Gryllidae,,
2019,9,9,32.23374444,-110.9524222,Orthoptera,Gryllidae,,
2019,9,12,32.228805,-110.9471133,Orthoptera,Gryllidae,,
2019,11,19,32.2318851,-110.9501094,Orthoptera,Tettigoniidae,Insara,Insara elegans
2019,2,5,32.23229435,-110.9465552,Orthoptera,Tettigoniidae,Microcentrum,Microcentrum rhombifolium
2019,1,31,32.22934667,-110.95443,Orthoptera,Tettigoniidae,Microcentrum,
2017,9,22,32.231925,-110.9493117,Orthoptera,Tettigoniidae,Orchelimum,Orchelimum unispina
2016,11,30,32.23053953,-110.9521662,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2016,11,30,32.23041217,-110.9521653,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2016,11,30,32.2302996,-110.9521072,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2016,11,30,32.23050566,-110.9520689,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2016,11,30,32.23133084,-110.9533373,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2017,4,12,32.23188692,-110.953969,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2017,4,12,32.23183805,-110.9539774,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2017,4,12,32.23182928,-110.9539319,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2017,4,12,32.23185672,-110.9539723,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2017,4,12,32.23185333,-110.9539867,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2017,4,12,32.23183198,-110.9539381,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2018,12,3,32.23441742,-110.9584865,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2019,10,24,32.228205,-110.9552533,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2020,9,3,32.22818333,-110.955155,Orthoptera,Tettigoniidae,Scudderia,Scudderia mexicana
2017,4,12,32.23187885,-110.953905,Orthoptera,Tettigoniidae,Scudderia,
2017,4,12,32.23190649,-110.9539458,Orthoptera,Tettigoniidae,Scudderia,
2018,11,28,32.23254209,-110.9498038,Orthoptera,Tettigoniidae,Scudderia,
2019,9,14,32.22820092,-110.9551695,Orthoptera,Tettigoniidae,Scudderia,
2017,4,12,32.23181383,-110.9539465,Orthoptera,Tettigoniidae,,
2017,9,27,32.22803667,-110.95475,Orthoptera,Tettigoniidae,,
